label	text_a
5	莫名可爱
4	居然没有翻车
1	我信拿枪嘛
1	是你武则天
1	伊莱文额来文
1	pi3
1	真教学
4	后期有点懂
4	大家点起来
3	济南华山滑稽
4	金汤肥牛面
5	高材生
4	庆墨菲定律
1	是你屑魔女
1	深岩墓穴
4	猪尾巴摇
5	当家的
3	完了方向乱了
4	0054
5	脚指头
2	一眼盯顿
3	像舞狮
3	这房子不错
4	商家怒赚7块
4	安慰自己
3	加荧光好评
1	UP2000
5	看不下去
5	电动车
1	小超梦是叭
4	庆相对论
1	好耶新老婆
0	标题画面
1	莫伊莱喽
5	美杜莎
4	bgm是有你
4	真成精了
1	可能是
5	有钱啊
3	404040
3	他更了
5	刷抖音
3	猎人哈哈哈
4	芬兰冰球厉害
2	全球限量
3	买套房吧一一
1	spitefire
4	真的便宜
3	7000一员
0	笑容的代价
4	好家伙刚起灵
1	女娲补天
0	哈哈哈好紧张
4	盆太小
2	藏什么文件啊
2	iPhone1360Hz
1	直播间的梗
1	还是太少人了
0	rideon
3	我开始哭了
5	巴基斯坦
1	奥西里
2	俗称脑补超清
4	心痛果
4	芝麻油
2	安卓之光会卡
4	然後進度條
4	飞龙花尾榛鸡
3	会去支持
4	审遗赶紧
0	坂本夹带私货
1	白虎金刚变
0	梦幻开局
1	抽我我爱你
3	后云边
2	女生自用
4	xdm快点哭
4	超值了
1	caoq
0	妈惹法克侠
3	买房子先看树
1	哦我也是绿色
0	小车套大车
0	嘚火啊
3	江里的鲤鱼大
4	这妮子真喜庆
3	2015300
2	minihdmi
5	小猫猫
3	张九龄
0	这我买过
2	之吓人
1	草这面板
3	哇太像了吧
3	居然是走路
0	80无敌
3	红浪漫嘛不是
1	出零是
5	更多人
1	火诸葛月英
1	逆战枪神纪
1	王瀚哲
1	源氏在此
3	小学生都会
3	猜都不用猜
1	grf
4	纹身怪
1	让男生去诶
3	何必尬笑
0	披萨盒确信
3	比单独自住好
4	双击变色
3	想要想生
2	这个有app
1	老子明歌呢
4	我是山带王
1	bugdoge
1	超级跑跑有吗
3	老年小当家
3	好累阿
1	就此消失
1	暗宵我记得
3	涂黑最真实
3	为姆爷
3	冲冲之
4	南京皮肚面
4	爱吃小伙
1	咒术的歌
2	机不买
1	大伟区up主
0	挺朴素的
1	呜呜呜彩虹岛
2	UCyesdoge
0	腿好奇怪
4	大走汁
3	航空图
2	s8完美
1	臭铁根恼
1	对面夜灵溪耶
1	长寿快来
1	现在也很好
4	猴面鱼可爱
4	MgAl
4	MS打钱
2	R90
0	来苏州吧
0	还有呢
4	锣鼓喧天
1	不一定是人
4	川话挺标准
3	浩南哥的场子
4	张牧哭了
0	芭芭拉冲呀
1	冰系都是美人
3	真nb
0	全勤奖
2	我抄别
1	巨大宝箱
3	没有剪辑
3	非常丸美
1	老八吃播小号
3	窗太大怕
4	真滴能吃
3	各种猝不及防
4	这是白色的
4	有没有菜B
3	晕的慌这画面
2	李沐吗
4	北京38
4	牛逼大发
0	团长塔塔开
5	没人发
4	还想吃啊
1	whoareyou
1	班尼特吃白值
3	退钱哼
4	河南人赞一个
4	对喽就是没熟
1	名侦探守则
1	松籁才
3	男人的较量
3	合理十分合理
1	握草3000
0	天呐好强
2	登陆艇啊
1	散心物理
2	娱乐吧
1	LICKTHAT
1	一跳焯
1	秀萝也想
3	我只敢铅笔
4	都没带口罩
3	538
1	四千人的国宴
1	蓝8积泥
5	眼皮子
4	到底谁要
1	气泡音家人们
2	4g9000
4	脸变色了
3	可以处
4	拿个小米9
3	我选白开水
0	东风快递
4	啤八爪
4	勉强吃完
5	bilibili
3	三哥行为
0	王光能
4	火车票
3	西孟抗把子
1	王不刷
1	崩溃好评
1	354
1	No噗
1	真厕所是我家
3	不能吃吗
0	封神之战
5	同道中人
1	得海乱
4	弃之肉食骨
0	佩德罗大哥
4	仿膳的佛跳墙
3	凉大来
5	小笨蛋
1	有点意思托腮
3	金相磨
3	没有别的路
5	赶时间
2	PDD行为
5	我也是
0	直接火化
1	司糖宝贝
5	好朋友
3	木牛流马
1	维萨里
3	卧槽假的
1	社交名流
3	带个护目镜
0	污染空气
1	做掉做掉
5	高跟鞋
0	我喜欢妹子
0	x教授
4	我直接活了
4	这你能加水吗
4	四级上岸
4	151了
1	我是卡莎
4	能走就怪了
4	浅啃一百根
4	炉果老香了
1	百合百合
3	50211
2	舒雅yyds
0	斩切年糕
3	屑童磨
5	一般般
2	不如佳能8档
3	亲民有
2	luka
3	加魔攻
5	怎么了
3	羽生結弦
1	乌龟咬牙切齿
1	开脚本通过关
4	前夫目犯
0	我是五级嫖王
3	有钱自信
5	狗狗好可爱
5	人格分裂
5	童年阴影
2	水空调
1	人形异端
5	多大财
0	赠品脑花
1	袭裆拳
1	手机版大表哥
0	技能前摇
2	有点过于主观
1	劳拉遗迹逃亡
5	浙江人
4	好考经验
3	都给你捏烂
1	巧了嘛这不是
3	这还不便宜吗
4	就是看花纹
1	料到了哈哈哈
3	电线好多
1	瑶我真厉害
1	破灭杀
4	我现在也z
0	被ban了
3	睡前解压
1	六发左轮赞了
4	一顿我吃一天
2	分不谈
0	有点像泽宝耶
1	四人包夹乔丹
5	2011
5	综艺节目
3	重新定义有点
0	什么太好咧
5	时代变了
3	樟脑丸串台了
2	最好不过风扇
3	大当家
1	小心二次元
1	鈴抄千
4	在锅里见
1	捅狗窝了
4	喜寺求
2	那我不行
0	心能源
3	出息了这么早
1	比我原石多
3	川建国震怒
3	小錥錹鐎
0	直立人
4	有了啊
3	家家户户
3	感觉像龙湖
3	工藤毛利灰原
3	WOCX2
4	数学二
3	我要展翅了
2	暂停管用
4	玉米热狗好吃
4	jiailll
1	口球是啥意思
3	嘚加钱
5	3000了
3	这块还行
3	能判个
0	亚莉亚醒目
4	娘皮店
3	penpil
3	她好皮啊
4	来小文哥家
0	一共14步骤
5	哇好棒
4	不是7块么
4	没小刺
4	九口带斩杀
4	这个不可能
2	收藏夹吃灰
1	这关是真的难
3	高档小区
0	师从藏狐
3	刚才的比较好
2	这歌要听吐了
2	FLASH
3	到处都是弱点
4	目前夫
1	尸斑hhh
4	糊加辣
3	平身吧小G
4	兄弟们冲鸭
4	我山炮
1	互动直播
1	老闆大氣
3	Wtw
4	说明能吃
4	家庭式
3	给蝌蚪干顶了
1	有冰冻虚数冰
5	旗鼓相当
4	12331
0	捕王幻觉
4	黄金泪目
1	33000
0	穿模可太秀了
1	这是琴团长的
4	两桶也就三口
1	可恶来晚了
5	高技术
4	脚气粉
4	猫眼螺的约会
1	R6金枪模式
4	摇匀了喝超绝
3	再见小区
2	ppt之王
0	安柏凝光
5	HIV
4	等待时间
1	战争片
3	立棍了是吧
3	zone2
1	N70
4	bbc不来
1	死44
2	指降频
4	像德保罗
1	中场休息
5	深有同感
1	各位彦祖
1	犯二是
1	才知道
1	云真君
4	像是老姨
3	大哥牛
1	33万
3	同太痛
0	斯麦鲁斯麦
4	比上一次好吃
0	萌新的谎言
0	不感觉很色吗
1	望穿秋水
1	负面影响
2	bgmHeadintheclouds
1	说时迟那时快
4	小甜糕
4	一袋孜然
0	令是马莱人
4	纯爷生
1	你是鼓
1	k9999
1	哈啊哈
1	好多猫
5	好新鲜
0	黑虎阿布
4	没事4
4	先到先得
4	宁为玉碎
1	上边的我也是
1	扭转万像
1	小王太可爱啦
2	压弯了
4	格瓦斯也好喝
4	雨琦是
3	青年大截头
1	马保国
4	切片了差评
4	好漂亮浪浪
4	白萝卜牛肉
2	空降0131
2	中不了的啦
2	乔的笑哈哈哈
1	懂懂神魔啊
1	请假条
4	啊是娜娜奇
1	啤酒瓶碎了
4	太贤惠啦
4	多出一口气
4	他脸红了
2	oppo恶臭
1	我是不敢捡
1	祝你不歪
3	来武汉
4	面煮过了
2	落下风
3	300万以上
4	续大碴子
4	还以为转不动
3	哇哦好爽
3	超好恶心
5	实在话
4	炒菜炖土豆
3	momo
4	老六阴
3	还有酸野
4	开花后的滑菇
1	2a1a1a
1	陈鹤皋模式
1	方舟计划是吧
1	三连白嫖
5	做生意
4	网红店
4	重新定义还行
0	kiva
1	sweetcounter
3	是谁在录呢
4	幸好我没投币
0	有点胖了
3	woc中山
1	好n啊
1	给他出五黄
1	最多算个
3	纸盖饭上啦
4	不得鸟
4	爆眼子
1	让秀姐
3	我瑞思
0	看电王
4	好朴素的手法
4	沉稳和坚毅
5	自助餐厅
0	提前不削能玩
2	卧槽全厨狂喜
3	令狐庸
1	用狗粮加油
0	害怕母铁鸡
3	这肯定是想的
4	文案可以
1	nimei
1	只剩下绿色
4	不是黄色吗
1	呼死你
3	放射性元素
3	喜欢你呀
1	XP开发
4	得配蒜哈哈哈
3	张学良
1	跟我校服一样
4	啥破玩意
2	放被子
1	我就有寻麻疹
4	阿得钙
5	百五十
1	草夜曲
3	特别关注响了
1	老无所
1	米兰哥
0	电话亭
4	油炸皮带
1	高能护体
2	重新定义早起
4	去雪王
1	哎呀小哥挺帅
1	计算机程序
4	我要吃手手
0	老婆生日快乐
4	感觉芋头不错
4	这个我喜欢喝
1	CC也可爱
3	好可爱qaq
4	非得拿手
0	一播放6赞
3	有可能就是呢
1	opap
3	很盒里
0	纪年yyds
1	环世界好像
2	真肝疼
3	突发恶疾呀
1	UNO狂喜
1	武器池真坑
3	感觉挺休闲
1	超级便秘
1	要要辛苦了
3	谢谢黄色字幕
1	佩恩线
1	救命美人鱼
4	苍蝇也想吃
0	烬也太帅了吧
0	中考必胜
0	神降临
1	大逆3
1	卡师傅在干嘛
2	狗都不要
3	无敌方法
0	ugm
1	1111222
4	局子等你
1	冰墩墩瞩目
3	不得不三连了
5	大哥没有输
4	好吃因为甜
4	高天亮
1	画五角星
1	山口丁排面
5	大酒店
2	131313
4	不想干了
3	这路太废车了
1	克制侠
1	绝了好活
1	真好阿
1	净化剑
1	全是差评
4	nimi
3	丢大血包
4	为啥弹幕好少
0	狐狸小姐
3	真钓鱼
1	我超新老婆
1	老色鬼妈还在
3	老鼠厕所吧
5	吉祥物
5	弹幕打卡
4	蒸三臭
3	白送都不要
2	氰亿点
1	这不是二创
0	索隆最帅
1	你虫Q币吗
4	一次吃三个
3	困窘生活的光
4	累了看累了
2	那必须是我来
0	秦始皇的兵
1	真让人头大
1	老板大大气
5	翻车了
1	射死了属于是
3	已经在笑了
3	金木水火你
1	个二少
0	粉色骑士
4	畸变100天
1	一群憨憨
3	旧概念丢大包
2	散热是真的好
3	这只猫好帅
3	太原拜托了
5	肉夹馍
1	丷哥上线
4	1斤怕都没得
3	要摇晕
3	配汉服
1	星游记ye
1	回头路
0	我超卡利斯
4	给张哥点个赞
4	前面说的对
4	那肯定是美好
1	我居然是前排
1	法师报道
4	都唱的好好啊
3	益达笑出强大
2	这应该不会
1	村未过
4	加点飘柔
4	大好我
2	那是谁来着
5	断章取义
1	哪来的桂林话
3	南宁哈哈
2	日朗华
2	没有显卡口
1	943
2	小米10s
1	火龙炮无敌
0	蛋白质女王
4	米粒我免费啦
1	决定权
1	好痛苦救命
1	让他们恰
3	谢谢你商店吓
4	本味儿是啥味
2	XeSS
3	你这张垮了
4	绵阳的
4	ooooooooh
4	雀食一点点
5	3小时
1	死因很好
4	死因话唠
1	锤子敲头
1	搭凝光
3	北京铁钢瓦厂
3	进去挂个号
2	这轴体
2	一触即发
4	这个做过
3	好助攻
1	400视频
4	看来不辣
2	嘴不香
4	伏地魔是吧
1	这不就衡中吗
3	忙忙碌碌
1	一梦哈哈哈哈
4	这能吃吃不死
1	卧槽乃琳
2	720p
4	lookifyouhadoneshot
1	三星刀妹乱杀
4	奶味真的很浓
5	完整版
0	膝枕不是
4	樱桃小口
1	养一养
0	曾小贤奥特曼
1	我超抢钱了
4	恶则响
3	实诚小马
1	夫人他都臭了
4	好铡的很
4	我坐小孩那桌
1	好棒的文案
1	阴险的传兵Q
1	13万人
4	溜冰圆舞曲
4	木足里
0	你真能淦
4	美女手切冰
4	沉淀剂
0	伪恋橘
3	你别给踩死了
3	捉妖欠打
0	好格局
1	可恶燃起来了
1	雷猴啊
0	有名气
4	汁太多了
5	hi老婆
4	wcao
1	我人都傻了
2	栏杆挺好看
1	凹起来了
1	民叔笑开了花
4	没有寄生虫吗
1	s13
4	爆炒猪肝
3	刑真刑
1	王冠和羽翼
4	奥尼尔既视感
4	大美新疆
1	卡裆车
0	住手啊喂
3	ruai
0	曲率速飞船
1	三井寿
0	有EA内味了
2	熊猫烧香
0	不是被迷上吗
4	热量怪又来啦
1	吞了德芙
1	我就是夜盲
1	来蹲个下
3	路太难
1	犯罪率
3	比人都吃的好
3	消失的门
4	超贤惠的
5	背景音乐是啥
5	打呼噜
3	合理鱼
4	我们这里5块
1	开始慌了
4	嚯女菩萨
0	王杰撒花
1	这建模可以啊
4	野生型金针菇
1	阿基拉警告
3	含菌量
1	伟大区UP主
1	幻姐姐回来辣
1	对绿金
1	慢人一步
4	可以端起来拍
0	吃雪融融
1	栗子啊啊啊啊
3	都跑了
4	苏鲁克
4	男人不包二奶
4	2块钱面包
3	全跑了
3	这是男的
1	这么多人啊
4	我虫吃的真香
2	chipfancier
3	呕吐了
3	松子吗
0	假面骑士莲花
3	周某人有电瓶
4	买这么多咸菜
1	巴萨car
0	硫磺岛战壕
2	走私犯
1	剧情杀
0	逐漸聽不懂
1	八层楼
0	抢地主
0	卡冈门性
1	多谢指挥部
5	太可爱啦
3	哈哈哈癞俊彦
0	泽塔Z
4	不辣甜的
2	123都行
4	河北也叫萝贝
4	5213
4	来吃饭不带勺
4	是个角儿
4	莫西歌
4	这观看人数
4	绿裤衩
1	以撒的结合
4	尸体放发酵了
4	今天还没哭耶
1	企业问题
0	玉米偷了吗
1	我来接
3	又来黑人了
4	逆天鲨鱼头
1	尸斑啊
1	艾伦是你吗
5	救世主
4	手撕豆腐
3	拋光膏
0	你变得圆润了
3	你的我
1	我也没认出来
3	赞一个
2	小辣椒良心啊
1	拖时间神将
4	浪浪好好看呐
4	神tm麦芽糖
4	哐哧哐哧
3	它来啦
4	免费续杯
4	28头也太
3	飞哥有云台
4	是没有币了
4	嗖了个寂寞
5	152
3	终结技
2	一加挺好看的
1	根烟哈
0	怎么反过来了
1	下饭王
1	王进打高俅
0	AT4
2	十年怕井绳
4	高之术
1	好西幻
5	孔乙己
4	转起来了
0	破雷妹
1	不質疑
1	恐怖旅馆
3	青纱帐
1	迫害逍遥寡人
0	怪力熊好耶
1	全是四到六
1	我开挂过的
4	蓝银霸王枪
1	吓到我了我超
1	都明的墨菲6
1	太阴间了救命
2	nvdiayyds
1	23分钟
0	人工智障
1	有这时的么
4	还真来
4	哦几酱
0	妹妹真可爱
4	阿根廷大锅台
1	ROLL
1	能中就有鬼
3	鹅鹅鹅笑
1	一个客户
4	还带壳
1	什么锅巴
5	落下来
1	来了耶
1	老八的直播间
2	方便袋
4	瓶子好好看
1	准备截教刮痧
3	这山形状确实
4	喝就完了
4	拙计啊
5	大姐头
5	桀骜不驯
1	无王德发版
4	水尿八汤
3	wocaohhhhhhhhhhh
1	敷衍了事
4	儿媳来了
5	光秃秃
4	水真黄
1	现代战争赛高
3	开始镶嵌
2	图兰朵
3	music
1	3连必须安排
4	疗愈室
4	叫大个
4	这个贼辣
4	草莓啵啵
3	你看你在笑
1	kao考哥
3	这手速了得
0	当场火化
1	我四血
4	威士忌
3	梦中情机呀
4	高级稀餐
1	搁这给我一刀
4	蜜桃瑶瑶奶昔
1	三百多爆伤
1	狗粮不要了
3	丁达尔效应
0	982人
4	腌黄瓜神了
2	p35
1	toubil
3	好助攻啊
2	高情商保守
1	炸山来喽
1	没有ios啊
2	極為先進
0	老爹狂喜
1	不是骗
1	横版就返校了
2	不能处
1	老司机带带我
3	哎拱火儿
4	第二爱
4	你好宠她
0	第三第三
1	47后遗症
4	还出来了呢
3	鬼火之乡
1	草先生玩切键
3	郎中真的牛B
4	点赞赞
2	真大用
4	经常不够
4	咸的不敢相信
2	放电倍率
4	好合算
3	宾阳酸粉好吃
4	生孩子早
2	盲猜摩托第一
4	服务最好
2	勇士啊
4	吃点熟食
5	第二十
3	到站了快起来
1	赵树人
1	猫猫的声音
4	甜胚子
0	铁砂掌
4	仿佛我的眼镜
0	我也在干作业
3	阿哥们别秀了
1	好活三连给了
3	刺太难
1	Bang
1	新老婆是吧
1	这货卡
1	求铁根
5	地平线
4	haei
2	诶我也是
4	跪拜大神
0	直接出殡吧
3	烈火刀法
4	这不是海宝吗
4	牛筋yyds
2	p0p
4	你抽我干嘛
1	小傲想变红
3	同太痛了
4	笑不笑
5	初号机
1	鬼话连篇
1	经典解说
4	小龙虾的数量
4	这么丁点
3	熬夜通宵失眠
3	多彼欧
1	重头戏
2	固件安排上
1	喝汤一样
1	某幻牛逼
3	一定是小李
2	spacex
3	三月三哈哈
4	吃饱了已经
0	porn
0	杜兰特比例
1	七七啊
3	跑2圈地
5	洗脚城
4	利司通
1	yun
0	eroevent
3	黄金右手
3	看小说
1	看着呢
4	什么垃圾餐品
0	大爱gu
2	驱动下载
0	热乎着呢
4	多速来
4	叉子是你太刚
1	懂了刻印拿蛇
1	建议做成开头
5	老板糊涂啊
3	二哈堂
1	说句话呀
0	别尬黑
4	PVC擀面杖
4	刚解完手
1	戴英拳王
1	太阳晒
2	教练我香学
3	打鬼子走
0	woxiangw
2	mini326ppi
1	非常体面
1	呀有高能吗
3	感知器
4	这能不好吃
4	我也甘肃定西
4	美好真的好吃
1	整形了
1	7k7k
0	球球别
1	接着奏乐
4	哇舒服了
4	醋溜白菜
3	请来东莞
1	刚刚哈哈哈
2	2080s
3	灿哥同款帽子
3	57分钟
0	昼夜节律
3	鱼有人打窝啦
4	这也太浅了
4	这还吃的下
4	人做的事
1	s打b
1	咱们有代沟呀
3	电焊工
2	新材料
1	人格解体
1	2约22日
4	茶饭不思
4	有模具很好做
3	鸭舌茶
3	于永琴
1	老八金句
3	祝福你
2	讯飞语记不服
3	蹦哒蹦哒
0	天穹流行
2	男足我吃柠檬
4	这次丕定
1	Q歪了
3	我cao
5	是真的吗
1	三连已经给了
4	这么小也要
3	小学生发言
2	这张棒极了
1	女朋友哪找
3	这时长好评呀
0	谢谢咯
1	无7徒刑
2	没有很惊艳
3	美人计吗
3	都薄了
4	不得不点赞了
4	鞭尸牛展
4	阿根廷贴饼子
3	靠包浆没了
2	离谱的收藏
4	还是做皮鞋吧
4	爱如焯
1	可以质疑4
4	发大财呀大家
2	坚决不买
0	泰极鲁
5	美极了
3	张友仁
0	社长没死
1	21岁出头
3	我何德何能啊
0	美少女奥特
0	Guys
1	这不先玩RO
1	豆宝牛逼
0	番名学园孤岛
0	plagiarism
4	他在逞强
1	豆宝子
3	我经历过
4	安贤洙
4	就是不推荐
1	全力以赴
0	热搜了
1	瞬身盾
3	招聘1835
1	第二十二条
0	白艾斯
4	连大带
3	我也是从
3	重症机无力
0	oz2
3	怼玉米
1	Miss
4	新概念社恐
4	刚吃完酸的
3	黄金矿工开始
1	格温冲马桶
3	张伟团队
0	水纹盒子
3	非常乐意
2	比我还重
4	老马强啊
1	两边都喜欢啊
3	翘首以盼
0	找薄荷去喽
5	无人区
3	这地不错
4	油墩头
1	真分手大师
2	直接摔
5	十二生肖
1	翻车鱼
2	这可就五百了
4	相对论是吧
1	彩虹生命
4	阿里哥好惨
3	我莫昂
5	姐姐好美
4	庆的倔强
4	哇你回国啦
3	瑶的新皮肤
3	真是辛苦
1	689
4	双双上岸
3	你给我晃晕喽
4	说好了一起缩
0	电商路过
0	頑張私応援
4	龙瘦了
1	心灵终结
4	化腐朽为神奇
4	好直观
4	英式新疆菜
5	架不住
2	先蒙眼
3	我不会说话了
3	芒果树
3	炮哥成名作
3	煮太久了
1	杀手催吐拳
1	能跑8分钟
4	胆固醇没白高
3	调成挖机了
1	策划像个内鬼
2	马克斯
1	隔空使用是吧
2	上ND
0	想翠翠
1	伟大区up
3	经济基础
2	开了锐化而已
4	结构化
2	经典让我
1	最后活祭确信
3	街景头实拍战
1	崛起G位
4	小李子长肉了
4	越看越饿
2	拍照呢咋样
4	爱了阿姨
3	同款镜子
3	天然砥石兄弟
3	生产队的鸽子
4	老Beby
3	不到一亩
0	飞过来拉大便
2	对特别傻
3	相当不错啊
4	只有你一额
2	给的太多
5	是我的
1	真哈人
3	转弯全靠蹦
1	全员假死
1	战双赛车战旗
3	3亿那块好
4	路面真干净啊
2	艾特英
5	心甘情愿
0	虾刺亿鼎
1	按F3开麦
5	zzzq
0	豆奶特浓
3	救命真好看
1	坎瑞亚王
3	还有木材卧槽
0	说的也是
0	奥特还债
0	StuckIn
3	居然在中山
1	幽玄之乱
2	会者不难
4	崂山呢
4	初中语法
4	你家一周几天
5	不好吃
3	李光洙实锤
3	俄舞里
3	水晶玻璃
3	无骨机爪
5	毕业生
0	又是作死一个
1	注意抢的位置
4	初始台地
4	想这一口了
3	好嘞这就去
0	尤乐美
4	恭喜身体恢复
4	要被摇死了
4	老师我听懂了
4	kaoyanshanganw
4	炒骨头是吧
0	预告骗
4	也太大了吧
3	我感觉
0	满身大汗
1	烂活烂活
0	桃之助必s
1	救命救命啊
1	垮起个批脸
4	这是收的徒弟
1	月永雷月永雷
0	福斯特
0	村民wwww
1	我方投降
3	我不剪辑
3	慕了慕了
4	雪媚娘
4	我承包空屏啦
0	抖腿是好文明
0	才三周
3	鱼鱼快跑
3	僵尸女鬼s人
4	刚的中指
4	闪光大钳蟹
1	已被洗脑
1	这个超吓人的
5	已经困了
4	here
3	根本没看明白
3	稳定器安排上
0	社会老大哥
1	huanjue
5	yyds
1	恐怖电影
5	阿阿阿啊啊
1	一片绿啊
1	龟龟幽玄之乱
1	下水道女王
1	替罪羊
1	动脉血
0	有邵氏那味了
4	预测有个菊花
1	快平沙他
4	老板正在吃
4	新疆菜好恰
1	千千千千本樱
4	同款加湿器
5	噔噔咚
1	真实到不行了
1	就硬抄
4	5个虾129
2	真垃圾啊
3	大四年小五年
1	啊肝痛
3	迪亚波罗附体
1	油炸鸡米花
0	精良啊
1	人工道德规范
1	肝也太痛了
4	dong二声
2	欧艺下
4	大学生活
2	我再顶一顶
0	饥荒人物说话
1	力量指超融合
4	160一口
4	慕斯配
4	这是怕偷油啊
1	Ibug
0	不能吃辣的吗
1	法鸡论
4	金锣香肠
4	钟声闻烦恼轻
4	这个我的爱啊
4	我喜欢吃榴莲
4	石楠花
1	好像有点糊
1	返xiao
3	见面的谁不是
0	新娘装
0	祝帝骑哥成功
1	内鬼能
4	芦苇杆子
4	太甜的感觉
1	救救ttf
3	又换房子
2	天才小熊猫啊
3	蕭虞薾龂嘂
4	微软MVP
3	救命阿哥本哥
3	看眼神
4	蒜味油条
2	aahph
1	Nova3
0	草这都刀
4	我靠活
1	什么汇丰
1	有趣有趣
0	双截刀
0	升级快
4	丂丂哈
3	露富了
1	内蒙拳王
3	雨季和非雨季
2	这个好清脆
1	仁川人过年好
4	1988同款
4	不舍得吃啊
1	烧一烧
1	MasterSpark
1	俺命令
2	mc呢
3	疑难杂症
0	死者吧
4	老板来个加面
4	被锁喉了
3	弟弟表弟堂弟
4	土鸡蛋两块
5	演起来
1	keyDNA
4	大庆透视
3	这鱼头爱了
1	波罗那鲁夫
3	我喷了
5	kaka
5	阿拉伯
4	经常吹
4	心理暗示
1	11万人绝了
1	t挺好
1	这活没法不赞
1	这个真的强
4	居然看到角
0	看得我想哭
3	真重锌
4	我愛姐姐
5	上个世纪
4	虫虫震惊
1	我阿兹卡班的
5	言下之意
3	我i来了
3	出绿了好水头
1	应该是巨人棺
0	六面体六块板
0	这个皮套好看
0	叫卡布
4	哈哈笑到我了
3	这是保安厕所
0	AC130
5	佩服佩服
4	河北也有
2	这么僵硬还叫
3	hhhhhhhhRyan
5	ptsd了
1	啥字幕
4	流产警告
3	poorrob
5	一样一样
3	七夕你又忘了
3	来德阳
4	金鱼呢
5	条形码
0	求这个表情包
2	苹果猛
4	邪神的担忧
4	01h
1	葫芦小金刚
0	食材库
4	草这99
4	掉下去怎么办
3	兄弟借点儿
1	15点48分
1	懂了都进战场
5	DuangDuang
4	这是真的牛皮
3	我去啊
1	方差更大了
1	战神之刃
2	要没电了
4	西葫芦哒咩
1	rr本家法法
0	怒涛男魂
1	吸祭礼剑
4	甜配咸
3	ratherbe
0	拉特兰
4	龙虾大本营
0	全完蛋
0	塔克队塔克队
1	眼球的意思哦
1	油钱不贵吗
3	我是高达
5	战歌起
1	值心海
5	这玩应
4	3000加了
4	都受欢迎好吃
4	火焰法师
4	上镜啦
4	果然够家庭
5	帅哥美女
4	舅顶天
5	孝死了
4	这冰吨
1	这什么vtb
3	这还不去
3	这镇还不错
4	新疆烤串啊
0	弟大翻着洗
1	hia怕
4	今天好Q啊
0	松田阵亡
1	不吃苹果吗
0	堡塔迪斯
5	倒不如
1	TA1000
1	加速个屁
3	地位反转
1	531
0	老八才
1	更伏地魔似的
3	萬壽無疆
1	中二魂
4	这就是剩的
1	这暴击爱了
1	上个月刚玩
1	芝庞顿误
1	赛璐璐
0	究极逃命体
3	恒大的楼盘吗
4	我哭辽
4	半成品吧
1	提斯单
1	那我懂了
0	班纳救
3	什么古神语言
2	某些人就酸吧
0	二骑也不错
5	男主脸
1	icepaper
1	玛德笑麻了
3	一听就是大的
4	才五十
3	神之手
5	呵呵哈
1	UNDERTALE
0	推销员
5	cpa
4	水多了加水
1	谢谢你火子
4	就是工厂吧
4	傻了哇给低洼
4	我自己看嘿嘿
2	kpl
2	小米yyds
1	好炫啊
4	比你剪的好看
4	空气炸哥哥
3	为什么便宜呢
1	男枪花里胡哨
4	是江苏
3	连锁不安排
1	吃我压路机
4	今天糖分超标
3	24Kmagic
4	还是配饭好点
1	出皮肤震声
1	生死9毫米
1	八重凝子误
1	sawhanddoge
1	程璐附体是吧
3	比博燃系列
4	牛奶鸡蛋醪
1	学李相赫了啊
4	吞咽口水
4	怂娃子
4	小豆包儿
3	扣屁铑小子
4	奶油包
0	云坷垃
3	不是扁桃吗
4	攒够第八盘
0	赛文x
3	买了个阳台
4	非洲飞哥吗
2	机用户
1	偷国日常
2	我选gh5
1	旁智定
1	不成熟但大胆
2	vivo不行
2	4128
3	脚皮芝士
0	我用爷打过的
0	糊弄鬼
4	老板好会说话
0	陈浩大怒
4	17w同时
1	不成熟的想法
3	你好买懂
5	看清楚
2	0033
2	没区别啊
3	这个喝过好喝
0	我好想住
2	地道姜味
1	是你吗049
4	想吃鸡蛋羹了
3	2k加
1	第三阶段
3	来揭阳
1	铁根会
4	死因螺聊
4	张翰是你吗
4	我喜欢喝这个
1	STG44
4	韩餐主菜
4	柔弱不能自理
1	这一命
4	计量单位庆指
2	QUIC
0	hhc
1	熏制狗粮
0	这骑士有点胖
4	大盘鸡牛羊
4	bnnnhhkjbhhzhj
0	烬好帅的哦
1	铃抄千
1	离谱9000
0	反手一个三连
1	细节封印
1	这局有高能嘛
4	还是做腰带吧
1	杀僧是这样的
3	挂电话
3	荒山野岭
2	r5c有
5	我也想去
4	这是条中华鲟
1	奥拉夫
1	史莱姆警告
1	波兰波兰在哪
0	至冬国
0	袖子不对
4	跨起个批脸
4	好爱的风格
3	Xqc
3	王不醒
4	然后拿掉头发
1	042062
3	好好看啊救命
3	猛男必看
3	每日委托
3	装修比房子贵
3	试图逃避
1	cfccccccccccuujgrdddddddrygffgcccccyuhtu
5	21万
1	八神光
1	九叔啊
3	绿化带
3	她好美啊
1	因为热爱
3	背不动
3	我靠华科门口
4	四级一次过
1	回不去啦
4	糍饭糕
1	新概念务实
1	这值传说限定
1	那不抽一个
4	哇成功
0	我挑左边
1	好时光
1	buffEDG
4	配羊肉串绝了
2	抽了抽了
2	热骁龙
1	芮尔狂喜
1	嘻哈区
5	45w
0	杰克我起来
3	不贵真的
4	同福客栈
2	赣翻蓝厂
4	再放点
2	垃圾soc
1	92个话筒
